CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"rand500_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	500
BEGIN_DATA
379	379	  104.00	   29.00	   57.00	 0.08665	 0.05709	 0.03098	   28.67	   31.44	   10.04	  0.0294	  0.0314	  0.0327	  0.0336	  0.0376	  0.0417	  0.0407	  0.0390	  0.0373	  0.0360	  0.0355	  0.0354	  0.0339	  0.0284	  0.0228	  0.0215	  0.0215	  0.0188	  0.0193	  0.0333	  0.0705	  0.1090	  0.1256	  0.1312	  0.1353	  0.1409	  0.1497	  0.1606	  0.1713	  0.1779	  0.1806	  0.1806	  0.1797	  0.1816	  0.1900	    0.21
380	380	  156.00	  141.00	  239.00	 0.35487	 0.32412	 0.48381	   63.68	   14.86	  -30.01	  0.3378	  0.3601	  0.3758	  0.3855	  0.4647	  0.5867	  0.6284	  0.6318	  0.6279	  0.6177	  0.5796	  0.5152	  0.4557	  0.3857	  0.3137	  0.2849	  0.2856	  0.2606	  0.2377	  0.2640	  0.3098	  0.3425	  0.3539	  0.3507	  0.3472	  0.3544	  0.3787	  0.4171	  0.4572	  0.4815	  0.4868	  0.4811	  0.4697	  0.4636	  0.4812	    0.52
381	381	  162.00	  173.00	  251.00	 0.39496	 0.38853	 0.56553	   68.65	    6.49	  -30.39	  0.3831	  0.4085	  0.4262	  0.4373	  0.5288	  0.6722	  0.7236	  0.7308	  0.7308	  0.7260	  0.6909	  0.6282	  0.5703	  0.4958	  0.4146	  0.3814	  0.3787	  0.3390	  0.3029	  0.3239	  0.3598	  0.3751	  0.3690	  0.3585	  0.3579	  0.3673	  0.3873	  0.4183	  0.4512	  0.4687	  0.4666	  0.4545	  0.4369	  0.4277	  0.4474	    0.50
382	382	  160.00	   97.00	  231.00	 0.32227	 0.25357	 0.40130	   57.42	   30.52	  -30.69	  0.3047	  0.3248	  0.3388	  0.3477	  0.4148	  0.5157	  0.5434	  0.5369	  0.5228	  0.4997	  0.4504	  0.3834	  0.3232	  0.2552	  0.1925	  0.1714	  0.1759	  0.1612	  0.1511	  0.1895	  0.2605	  0.3237	  0.3580	  0.3652	  0.3609	  0.3668	  0.3950	  0.4401	  0.4862	  0.5163	  0.5276	  0.5282	  0.5231	  0.5212	  0.5352	    0.57
383	383	  185.00	  119.00	  241.00	 0.40480	 0.32998	 0.46151	   64.16	   28.88	  -26.58	  0.3386	  0.3611	  0.3767	  0.3866	  0.4649	  0.5827	  0.6151	  0.6097	  0.5983	  0.5792	  0.5314	  0.4638	  0.4034	  0.3286	  0.2542	  0.2305	  0.2395	  0.2196	  0.2082	  0.2652	  0.3560	  0.4235	  0.4541	  0.4609	  0.4613	  0.4692	  0.4926	  0.5281	  0.5640	  0.5864	  0.5936	  0.5925	  0.5863	  0.5835	  0.5964	    0.63
384	384	   70.00	   34.00	   63.00	 0.05155	 0.03905	 0.03600	   23.35	   18.72	   -2.55	  0.0277	  0.0294	  0.0307	  0.0316	  0.0363	  0.0434	  0.0456	  0.0462	  0.0465	  0.0458	  0.0434	  0.0402	  0.0371	  0.0307	  0.0243	  0.0226	  0.0237	  0.0217	  0.0211	  0.0292	  0.0451	  0.0588	  0.0649	  0.0666	  0.0679	  0.0711	  0.0773	  0.0857	  0.0944	  0.1000	  0.1019	  0.1018	  0.1008	  0.1017	  0.1085	    0.12
385	385	  187.00	   82.00	  251.00	 0.37221	 0.26176	 0.42647	   58.20	   44.22	  -32.56	  0.3397	  0.3622	  0.3779	  0.3877	  0.4660	  0.5798	  0.6018	  0.5813	  0.5540	  0.5167	  0.4488	  0.3676	  0.2990	  0.2200	  0.1503	  0.1312	  0.1404	  0.1258	  0.1205	  0.1822	  0.2938	  0.3910	  0.4439	  0.4603	  0.4606	  0.4679	  0.4960	  0.5391	  0.5825	  0.6110	  0.6228	  0.6251	  0.6222	  0.6213	  0.6325	    0.66
386	386	  243.00	  173.00	   59.00	 0.53408	 0.51014	 0.08826	   76.68	   11.11	   64.87	  0.0542	  0.0578	  0.0602	  0.0618	  0.0653	  0.0689	  0.0694	  0.0724	  0.0774	  0.0870	  0.1192	  0.2156	  0.3593	  0.4337	  0.4323	  0.4331	  0.4468	  0.4340	  0.4337	  0.4992	  0.5961	  0.6660	  0.6954	  0.7082	  0.7166	  0.7242	  0.7332	  0.7428	  0.7514	  0.7577	  0.7638	  0.7681	  0.7724	  0.7747	  0.7782	    0.78
387	387	   86.00	  142.00	   35.00	 0.10171	 0.13728	 0.04157	   43.84	  -21.69	   29.31	  0.0234	  0.0249	  0.0260	  0.0267	  0.0285	  0.0311	  0.0326	  0.0351	  0.0384	  0.0439	  0.0602	  0.1023	  0.1589	  0.1890	  0.1913	  0.1858	  0.1771	  0.1576	  0.1344	  0.1205	  0.1126	  0.1072	  0.1013	  0.0971	  0.0975	  0.1014	  0.1090	  0.1199	  0.1314	  0.1380	  0.1375	  0.1332	  0.1274	  0.1257	  0.1354	    0.16
388	388	   89.00	  150.00	    1.00	 0.09743	 0.13156	 0.01717	   42.99	  -21.42	   46.71	  0.0119	  0.0126	  0.0132	  0.0136	  0.0126	  0.0111	  0.0102	  0.0098	  0.0105	  0.0125	  0.0167	  0.0368	  0.0962	  0.1553	  0.1793	  0.1836	  0.1790	  0.1630	  0.1409	  0.1242	  0.1129	  0.1055	  0.0985	  0.0938	  0.0944	  0.0985	  0.1059	  0.1164	  0.1276	  0.1339	  0.1332	  0.1287	  0.1225	  0.1201	  0.1300	    0.15
389	389	   20.00	  223.00	    9.00	 0.05161	 0.13814	 0.03337	   43.97	  -70.03	   34.74	  0.0159	  0.0169	  0.0177	  0.0181	  0.0175	  0.0162	  0.0154	  0.0155	  0.0171	  0.0210	  0.0360	  0.1017	  0.2409	  0.3426	  0.3489	  0.3047	  0.2410	  0.1669	  0.1011	  0.0614	  0.0422	  0.0331	  0.0267	  0.0228	  0.0219	  0.0231	  0.0262	  0.0319	  0.0391	  0.0430	  0.0411	  0.0368	  0.0318	  0.0305	  0.0371	    0.06
390	390	  124.00	  188.00	   47.00	 0.20021	 0.27307	 0.06737	   59.25	  -28.31	   43.00	  0.0341	  0.0364	  0.0379	  0.0389	  0.0422	  0.0461	  0.0483	  0.0523	  0.0571	  0.0661	  0.0951	  0.1761	  0.2958	  0.3679	  0.3808	  0.3719	  0.3542	  0.3185	  0.2757	  0.2465	  0.2276	  0.2145	  0.2017	  0.1929	  0.1932	  0.1996	  0.2109	  0.2277	  0.2453	  0.2544	  0.2527	  0.2453	  0.2350	  0.2309	  0.2454	    0.28
391	391	  126.00	  205.00	   16.00	 0.20220	 0.28521	 0.03537	   60.35	  -32.07	   61.65	  0.0169	  0.0180	  0.0188	  0.0192	  0.0182	  0.0162	  0.0151	  0.0153	  0.0175	  0.0217	  0.0355	  0.0994	  0.2456	  0.3697	  0.4109	  0.4092	  0.3903	  0.3512	  0.3015	  0.2627	  0.2357	  0.2179	  0.2021	  0.1916	  0.1920	  0.1995	  0.2127	  0.2322	  0.2528	  0.2635	  0.2615	  0.2530	  0.2406	  0.2352	  0.2518	    0.29
392	392	  220.00	   43.00	  159.00	 0.35527	 0.21831	 0.13943	   53.85	   57.39	    9.86	  0.1408	  0.1501	  0.1566	  0.1607	  0.1838	  0.2087	  0.1996	  0.1834	  0.1687	  0.1552	  0.1405	  0.1272	  0.1138	  0.0873	  0.0632	  0.0583	  0.0607	  0.0523	  0.0543	  0.1093	  0.2637	  0.4385	  0.5308	  0.5698	  0.5893	  0.6028	  0.6170	  0.6318	  0.6449	  0.6539	  0.6596	  0.6622	  0.6643	  0.6669	  0.6725	    0.68
393	393	  252.00	   57.00	  153.00	 0.45736	 0.28826	 0.14833	   60.62	   59.65	   19.24	  0.1432	  0.1525	  0.1592	  0.1634	  0.1866	  0.2110	  0.2028	  0.1890	  0.1771	  0.1678	  0.1607	  0.1583	  0.1537	  0.1248	  0.0922	  0.0849	  0.0888	  0.0767	  0.0794	  0.1542	  0.3490	  0.5655	  0.6847	  0.7421	  0.7720	  0.7885	  0.8007	  0.8105	  0.8185	  0.8246	  0.8311	  0.8362	  0.8411	  0.8440	  0.8433	    0.84
394	394	   75.00	    1.00	   51.00	 0.04834	 0.02677	 0.01910	   18.70	   34.80	    2.83	  0.0222	  0.0236	  0.0247	  0.0253	  0.0278	  0.0309	  0.0294	  0.0265	  0.0236	  0.0203	  0.0161	  0.0123	  0.0093	  0.0065	  0.0045	  0.0041	  0.0041	  0.0041	  0.0046	  0.0092	  0.0270	  0.0534	  0.0710	  0.0786	  0.0823	  0.0864	  0.0934	  0.1026	  0.1115	  0.1177	  0.1208	  0.1223	  0.1228	  0.1247	  0.1303	    0.14
395	395	    3.00	  220.00	  173.00	 0.05988	 0.12639	 0.26855	   42.22	  -52.92	  -37.20	  0.1236	  0.1319	  0.1375	  0.1411	  0.1731	  0.2293	  0.2828	  0.3221	  0.3418	  0.3623	  0.3977	  0.4486	  0.4805	  0.4492	  0.3656	  0.2593	  0.1560	  0.0733	  0.0260	  0.0097	  0.0055	  0.0044	  0.0038	  0.0036	  0.0036	  0.0036	  0.0038	  0.0045	  0.0060	  0.0070	  0.0063	  0.0055	  0.0058	  0.0069	  0.0093	    0.02
396	396	   69.00	  106.00	   17.00	 0.06276	 0.07711	 0.01930	   33.38	  -11.69	   27.94	  0.0126	  0.0135	  0.0141	  0.0144	  0.0147	  0.0147	  0.0148	  0.0156	  0.0170	  0.0197	  0.0277	  0.0481	  0.0764	  0.0919	  0.0946	  0.0940	  0.0926	  0.0857	  0.0767	  0.0723	  0.0705	  0.0690	  0.0667	  0.0649	  0.0656	  0.0686	  0.0739	  0.0815	  0.0893	  0.0939	  0.0942	  0.0925	  0.0897	  0.0891	  0.0963	    0.11
397	397	   93.00	   85.00	    1.00	 0.08315	 0.08198	 0.01161	   34.39	    3.69	   38.60	  0.0094	  0.0101	  0.0105	  0.0107	  0.0103	  0.0098	  0.0094	  0.0093	  0.0099	  0.0112	  0.0138	  0.0227	  0.0434	  0.0631	  0.0725	  0.0774	  0.0791	  0.0776	  0.0768	  0.0824	  0.0932	  0.1009	  0.1024	  0.1029	  0.1055	  0.1097	  0.1155	  0.1223	  0.1289	  0.1337	  0.1354	  0.1355	  0.1349	  0.1362	  0.1427	    0.15
398	398	  107.00	   66.00	  133.00	 0.14770	 0.11823	 0.14226	   40.93	   22.13	  -13.16	  0.1064	  0.1134	  0.1183	  0.1214	  0.1432	  0.1748	  0.1846	  0.1854	  0.1843	  0.1806	  0.1685	  0.1504	  0.1326	  0.1098	  0.0878	  0.0806	  0.0825	  0.0759	  0.0721	  0.0906	  0.1267	  0.1583	  0.1732	  0.1764	  0.1768	  0.1822	  0.1971	  0.2192	  0.2411	  0.2549	  0.2595	  0.2591	  0.2567	  0.2577	  0.2693	    0.29
399	399	   14.00	   76.00	  176.00	 0.05000	 0.04631	 0.21477	   25.66	    6.89	  -55.86	  0.1338	  0.1426	  0.1488	  0.1526	  0.1863	  0.2437	  0.2807	  0.2959	  0.2962	  0.2864	  0.2576	  0.2052	  0.1547	  0.1134	  0.0780	  0.0556	  0.0432	  0.0309	  0.0191	  0.0133	  0.0119	  0.0124	  0.0122	  0.0110	  0.0098	  0.0103	  0.0133	  0.0198	  0.0289	  0.0349	  0.0351	  0.0323	  0.0286	  0.0278	  0.0333	    0.05
400	400	   39.00	   96.00	  160.00	 0.07295	 0.07683	 0.20997	   33.32	   -1.09	  -41.71	  0.1364	  0.1455	  0.1518	  0.1558	  0.1867	  0.2373	  0.2661	  0.2784	  0.2817	  0.2783	  0.2603	  0.2248	  0.1884	  0.1529	  0.1186	  0.0958	  0.0822	  0.0650	  0.0465	  0.0376	  0.0366	  0.0391	  0.0402	  0.0382	  0.0360	  0.0375	  0.0452	  0.0592	  0.0757	  0.0864	  0.0874	  0.0839	  0.0786	  0.0764	  0.0863	    0.11
401	401	    3.00	   13.00	   78.00	 0.01588	 0.01103	 0.03673	    9.82	   15.93	  -26.37	  0.0267	  0.0284	  0.0297	  0.0304	  0.0358	  0.0446	  0.0496	  0.0514	  0.0510	  0.0481	  0.0411	  0.0300	  0.0204	  0.0139	  0.0095	  0.0074	  0.0067	  0.0063	  0.0058	  0.0059	  0.0071	  0.0097	  0.0122	  0.0124	  0.0109	  0.0113	  0.0159	  0.0257	  0.0384	  0.0489	  0.0544	  0.0564	  0.0562	  0.0570	  0.0625	    0.07
402	402	    3.00	   43.00	  242.00	 0.07070	 0.04035	 0.33933	   23.79	   37.79	  -80.13	  0.2262	  0.2412	  0.2516	  0.2582	  0.3177	  0.4211	  0.4843	  0.4988	  0.4778	  0.4335	  0.3510	  0.2327	  0.1384	  0.0812	  0.0450	  0.0278	  0.0216	  0.0169	  0.0115	  0.0091	  0.0093	  0.0112	  0.0125	  0.0113	  0.0093	  0.0098	  0.0146	  0.0262	  0.0441	  0.0584	  0.0615	  0.0588	  0.0529	  0.0507	  0.0598	    0.09
403	403	    9.00	   68.00	  217.00	 0.06343	 0.04902	 0.30719	   26.45	   18.85	  -70.68	  0.1899	  0.2025	  0.2113	  0.2167	  0.2670	  0.3546	  0.4144	  0.4365	  0.4296	  0.4064	  0.3513	  0.2624	  0.1820	  0.1229	  0.0773	  0.0507	  0.0374	  0.0258	  0.0153	  0.0104	  0.0092	  0.0094	  0.0093	  0.0081	  0.0070	  0.0074	  0.0098	  0.0154	  0.0242	  0.0305	  0.0302	  0.0275	  0.0240	  0.0229	  0.0283	    0.05
404	404	  190.00	  128.00	   57.00	 0.30795	 0.28451	 0.05964	   60.29	   12.92	   48.24	  0.0395	  0.0421	  0.0440	  0.0452	  0.0485	  0.0521	  0.0525	  0.0543	  0.0572	  0.0630	  0.0819	  0.1323	  0.2001	  0.2324	  0.2342	  0.2366	  0.2392	  0.2278	  0.2263	  0.2648	  0.3354	  0.3892	  0.4051	  0.4097	  0.4161	  0.4248	  0.4365	  0.4502	  0.4629	  0.4708	  0.4742	  0.4742	  0.4733	  0.4753	  0.4862	    0.51
405	405	   91.00	  154.00	  224.00	 0.22798	 0.24580	 0.44862	   56.66	   -4.02	  -37.95	  0.2977	  0.3174	  0.3311	  0.3397	  0.4061	  0.5124	  0.5633	  0.5810	  0.5862	  0.5850	  0.5610	  0.5097	  0.4563	  0.3978	  0.3347	  0.2924	  0.2670	  0.2285	  0.1850	  0.1652	  0.1646	  0.1719	  0.1745	  0.1693	  0.1637	  0.1672	  0.1859	  0.2180	  0.2530	  0.2745	  0.2774	  0.2711	  0.2605	  0.2548	  0.2705	    0.31
406	406	  110.00	  149.00	  194.00	 0.23433	 0.25203	 0.35220	   57.28	   -3.80	  -24.25	  0.2319	  0.2473	  0.2580	  0.2647	  0.3153	  0.3950	  0.4313	  0.4464	  0.4548	  0.4597	  0.4510	  0.4250	  0.3970	  0.3593	  0.3140	  0.2852	  0.2696	  0.2395	  0.2054	  0.1939	  0.1974	  0.2043	  0.2052	  0.2005	  0.1973	  0.2019	  0.2190	  0.2466	  0.2760	  0.2937	  0.2964	  0.2912	  0.2826	  0.2790	  0.2943	    0.33
407	407	    6.00	  170.00	   97.00	 0.02633	 0.06503	 0.09242	   30.65	  -50.50	  -15.98	  0.0454	  0.0484	  0.0505	  0.0518	  0.0604	  0.0751	  0.0889	  0.1013	  0.1094	  0.1196	  0.1427	  0.1822	  0.2159	  0.2147	  0.1838	  0.1398	  0.0927	  0.0493	  0.0210	  0.0097	  0.0061	  0.0049	  0.0043	  0.0041	  0.0040	  0.0041	  0.0041	  0.0047	  0.0056	  0.0062	  0.0058	  0.0053	  0.0049	  0.0055	  0.0074	    0.01
408	408	   18.00	  138.00	   86.00	 0.03383	 0.06457	 0.08384	   30.53	  -36.89	  -13.09	  0.0467	  0.0498	  0.0520	  0.0532	  0.0619	  0.0761	  0.0869	  0.0957	  0.1022	  0.1098	  0.1229	  0.1433	  0.1603	  0.1599	  0.1445	  0.1227	  0.0971	  0.0670	  0.0403	  0.0254	  0.0186	  0.0153	  0.0131	  0.0115	  0.0113	  0.0119	  0.0134	  0.0164	  0.0202	  0.0224	  0.0216	  0.0195	  0.0172	  0.0164	  0.0203	    0.03
409	409	   81.00	   32.00	  217.00	 0.15221	 0.09093	 0.28160	   36.16	   45.39	  -49.82	  0.2321	  0.2475	  0.2582	  0.2650	  0.3171	  0.3955	  0.4155	  0.4016	  0.3751	  0.3360	  0.2720	  0.1951	  0.1327	  0.0828	  0.0484	  0.0369	  0.0372	  0.0338	  0.0308	  0.0424	  0.0732	  0.1177	  0.1552	  0.1639	  0.1522	  0.1531	  0.1872	  0.2499	  0.3199	  0.3717	  0.3984	  0.4087	  0.4090	  0.4099	  0.4257	    0.46
410	410	  187.00	  241.00	  200.00	 0.49964	 0.58909	 0.45369	   81.25	  -17.54	    3.82	  0.3036	  0.3235	  0.3376	  0.3464	  0.4008	  0.4830	  0.5171	  0.5350	  0.5525	  0.5757	  0.6064	  0.6504	  0.7018	  0.7241	  0.7170	  0.6987	  0.6751	  0.6358	  0.5855	  0.5450	  0.5145	  0.4940	  0.4753	  0.4626	  0.4622	  0.4696	  0.4837	  0.5051	  0.5273	  0.5387	  0.5368	  0.5281	  0.5158	  0.5090	  0.5236	    0.56
411	411	  171.00	   89.00	    3.00	 0.23021	 0.18307	 0.01433	   49.87	   26.28	   61.78	  0.0115	  0.0124	  0.0128	  0.0132	  0.0126	  0.0112	  0.0100	  0.0095	  0.0103	  0.0118	  0.0149	  0.0294	  0.0670	  0.1015	  0.1208	  0.1291	  0.1221	  0.1095	  0.1110	  0.1453	  0.2331	  0.3111	  0.3343	  0.3405	  0.3476	  0.3571	  0.3692	  0.3834	  0.3967	  0.4048	  0.4077	  0.4071	  0.4054	  0.4068	  0.4187	    0.44
412	412	   80.00	   63.00	   82.00	 0.07741	 0.06904	 0.06507	   31.58	   10.58	   -3.72	  0.0448	  0.0477	  0.0498	  0.0511	  0.0593	  0.0724	  0.0781	  0.0812	  0.0838	  0.0855	  0.0842	  0.0807	  0.0764	  0.0683	  0.0587	  0.0557	  0.0571	  0.0531	  0.0504	  0.0588	  0.0736	  0.0843	  0.0877	  0.0878	  0.0889	  0.0928	  0.1004	  0.1107	  0.1212	  0.1279	  0.1294	  0.1281	  0.1264	  0.1273	  0.1358	    0.15
413	413	  247.00	  196.00	  184.00	 0.63136	 0.60997	 0.36421	   82.38	   10.14	   17.35	  0.2613	  0.2785	  0.2906	  0.2983	  0.3413	  0.4022	  0.4208	  0.4287	  0.4378	  0.4506	  0.4743	  0.5235	  0.5797	  0.5804	  0.5426	  0.5318	  0.5459	  0.5315	  0.5283	  0.5912	  0.6697	  0.7192	  0.7420	  0.7529	  0.7602	  0.7667	  0.7748	  0.7837	  0.7917	  0.7977	  0.8031	  0.8065	  0.8105	  0.8130	  0.8151	    0.82
414	414	    6.00	  101.00	  146.00	 0.03187	 0.04070	 0.14378	   23.90	  -11.52	  -42.92	  0.0791	  0.0843	  0.0880	  0.0903	  0.1102	  0.1452	  0.1734	  0.1898	  0.1964	  0.1982	  0.1905	  0.1691	  0.1442	  0.1181	  0.0896	  0.0652	  0.0457	  0.0274	  0.0138	  0.0078	  0.0059	  0.0051	  0.0045	  0.0041	  0.0040	  0.0041	  0.0045	  0.0056	  0.0074	  0.0086	  0.0082	  0.0072	  0.0067	  0.0069	  0.0090	    0.01
415	415	  203.00	  132.00	  171.00	 0.41530	 0.36546	 0.26719	   66.93	   20.12	    5.65	  0.1936	  0.2064	  0.2154	  0.2210	  0.2578	  0.3108	  0.3252	  0.3281	  0.3311	  0.3342	  0.3360	  0.3436	  0.3523	  0.3284	  0.2880	  0.2774	  0.2876	  0.2725	  0.2685	  0.3286	  0.4199	  0.4825	  0.5057	  0.5141	  0.5217	  0.5311	  0.5432	  0.5574	  0.5711	  0.5800	  0.5836	  0.5842	  0.5839	  0.5859	  0.5953	    0.61
416	416	   92.00	  198.00	    5.00	 0.13572	 0.20980	 0.02695	   52.93	  -37.01	   54.91	  0.0143	  0.0153	  0.0159	  0.0164	  0.0155	  0.0138	  0.0125	  0.0121	  0.0134	  0.0161	  0.0235	  0.0651	  0.1822	  0.2957	  0.3354	  0.3325	  0.3110	  0.2700	  0.2201	  0.1811	  0.1553	  0.1391	  0.1254	  0.1162	  0.1159	  0.1213	  0.1316	  0.1473	  0.1644	  0.1730	  0.1708	  0.1626	  0.1515	  0.1464	  0.1606	    0.20
417	417	   94.00	  214.00	  156.00	 0.21161	 0.31059	 0.28716	   62.56	  -37.02	   -5.23	  0.1713	  0.1826	  0.1904	  0.1954	  0.2298	  0.2835	  0.3124	  0.3313	  0.3461	  0.3651	  0.3979	  0.4561	  0.5201	  0.5387	  0.5149	  0.4742	  0.4228	  0.3515	  0.2757	  0.2228	  0.1908	  0.1714	  0.1550	  0.1438	  0.1425	  0.1477	  0.1585	  0.1760	  0.1958	  0.2061	  0.2027	  0.1928	  0.1798	  0.1737	  0.1886	    0.23
418	418	  111.00	  201.00	  199.00	 0.26995	 0.34097	 0.40736	   65.04	  -22.22	  -18.34	  0.2562	  0.2731	  0.2851	  0.2925	  0.3478	  0.4349	  0.4778	  0.4988	  0.5134	  0.5286	  0.5406	  0.5494	  0.5582	  0.5410	  0.5002	  0.4603	  0.4208	  0.3602	  0.2956	  0.2569	  0.2367	  0.2243	  0.2113	  0.2009	  0.1991	  0.2045	  0.2176	  0.2387	  0.2621	  0.2747	  0.2722	  0.2628	  0.2502	  0.2441	  0.2596	    0.30
419	419	  143.00	  208.00	  215.00	 0.36219	 0.42535	 0.48054	   71.24	  -15.26	  -16.60	  0.3105	  0.3310	  0.3453	  0.3544	  0.4216	  0.5268	  0.5731	  0.5924	  0.6068	  0.6222	  0.6287	  0.6252	  0.6216	  0.5969	  0.5539	  0.5208	  0.4937	  0.4417	  0.3839	  0.3537	  0.3382	  0.3263	  0.3109	  0.2982	  0.2965	  0.3038	  0.3199	  0.3452	  0.3723	  0.3867	  0.3841	  0.3733	  0.3575	  0.3501	  0.3671	    0.41
420	420	   74.00	  233.00	  223.00	 0.24627	 0.35762	 0.51464	   66.33	  -37.67	  -28.92	  0.3123	  0.3329	  0.3473	  0.3564	  0.4258	  0.5383	  0.6012	  0.6337	  0.6538	  0.6747	  0.6889	  0.6939	  0.6975	  0.6773	  0.6294	  0.5662	  0.4905	  0.3938	  0.2940	  0.2230	  0.1813	  0.1573	  0.1377	  0.1246	  0.1224	  0.1274	  0.1389	  0.1587	  0.1818	  0.1935	  0.1884	  0.1761	  0.1605	  0.1521	  0.1681	    0.22
421	421	  205.00	  111.00	   18.00	 0.32309	 0.26581	 0.02383	   58.58	   25.80	   67.24	  0.0175	  0.0186	  0.0195	  0.0199	  0.0188	  0.0167	  0.0153	  0.0151	  0.0164	  0.0192	  0.0279	  0.0609	  0.1234	  0.1672	  0.1840	  0.1913	  0.1861	  0.1721	  0.1743	  0.2206	  0.3310	  0.4302	  0.4634	  0.4738	  0.4827	  0.4929	  0.5052	  0.5190	  0.5317	  0.5401	  0.5448	  0.5461	  0.5468	  0.5496	  0.5585	    0.57
422	422	  126.00	  225.00	   64.00	 0.22460	 0.34032	 0.09888	   64.99	  -41.44	   41.04	  0.0503	  0.0536	  0.0560	  0.0575	  0.0627	  0.0696	  0.0733	  0.0795	  0.0866	  0.0993	  0.1395	  0.2517	  0.4171	  0.5185	  0.5341	  0.5116	  0.4724	  0.4123	  0.3419	  0.2865	  0.2492	  0.2255	  0.2056	  0.1920	  0.1910	  0.1981	  0.2116	  0.2324	  0.2549	  0.2662	  0.2630	  0.2519	  0.2369	  0.2296	  0.2479	    0.30
423	423	   76.00	  198.00	  234.00	 0.22665	 0.29059	 0.51286	   60.83	  -22.60	  -38.21	  0.3218	  0.3431	  0.3580	  0.3673	  0.4403	  0.5585	  0.6230	  0.6517	  0.6648	  0.6739	  0.6644	  0.6307	  0.5942	  0.5445	  0.4801	  0.4219	  0.3672	  0.2942	  0.2201	  0.1758	  0.1553	  0.1459	  0.1364	  0.1275	  0.1244	  0.1283	  0.1407	  0.1624	  0.1874	  0.2010	  0.1986	  0.1891	  0.1763	  0.1698	  0.1846	    0.23
424	424	  255.00	   50.00	  192.00	 0.45942	 0.27213	 0.19505	   59.17	   66.51	    5.94	  0.1950	  0.2079	  0.2169	  0.2226	  0.2582	  0.2989	  0.2869	  0.2614	  0.2384	  0.2159	  0.1883	  0.1623	  0.1391	  0.1003	  0.0652	  0.0578	  0.0627	  0.0532	  0.0558	  0.1255	  0.3176	  0.5431	  0.6783	  0.7474	  0.7842	  0.8045	  0.8188	  0.8297	  0.8383	  0.8449	  0.8521	  0.8578	  0.8638	  0.8672	  0.8659	    0.86
425	425	  174.00	  243.00	  242.00	 0.49389	 0.57700	 0.62462	   80.57	  -16.20	  -15.76	  0.4205	  0.4484	  0.4678	  0.4800	  0.5640	  0.6934	  0.7481	  0.7696	  0.7878	  0.8082	  0.8132	  0.7957	  0.7789	  0.7578	  0.7282	  0.6985	  0.6667	  0.6148	  0.5519	  0.5047	  0.4715	  0.4489	  0.4272	  0.4121	  0.4108	  0.4182	  0.4333	  0.4571	  0.4826	  0.4955	  0.4919	  0.4801	  0.4643	  0.4556	  0.4719	    0.52
426	426	  209.00	  254.00	  246.00	 0.64311	 0.71989	 0.68088	   87.96	  -11.26	   -8.34	  0.4765	  0.5080	  0.5301	  0.5439	  0.6301	  0.7608	  0.8125	  0.8325	  0.8525	  0.8764	  0.8852	  0.8708	  0.8589	  0.8495	  0.8355	  0.8149	  0.7893	  0.7535	  0.7075	  0.6683	  0.6385	  0.6202	  0.6049	  0.5954	  0.5954	  0.6015	  0.6137	  0.6323	  0.6518	  0.6624	  0.6619	  0.6558	  0.6480	  0.6442	  0.6562	    0.69
